Time (UTC),Latitude (deg),Longitude (deg), X (nT), Y (nT), Z (nT),TF (nT),TF20pt, Tempature (°F)
12/8/2021 14:27,70.230377,-148.382812,6878.51,-31552.6,-66163.79,73624.23225,73556.88812,999
12/8/2021 14:28,70.230377,-148.382812,6786.98,-31731.46,-66006.59,73551.46888,73552.97604,999
12/8/2021 14:29,70.230377,-148.382812,6722.38,-31821.79,-65863.84,73456.53226,73544.79403,999
12/8/2021 14:30,70.230377,-148.382812,6798.58,-31839,-65926.8,73527.44773,73541.39579,999
12/8/2021 14:32,70.230377,-148.382812,6720.49,-31995.05,-66035.87,73685.71325,73534.66495,999
12/8/2021 14:33,70.230377,-148.382812,6768.21,-31972.3,-65826.3,73492.43774,73525.48765,999
12/8/2021 14:34,70.230377,-148.382812,6743.23,-32038.37,-65875.09,73562.59774,73523.80936,999
12/8/2021 14:35,70.230377,-148.382812,6712.14,-31720.84,-65899.15,73443.6007,73529.46535,999
12/8/2021 14:36,70.230377,-148.382812,6711.1,-31789.07,-65892.94,73467.43072,73527.45809,999
12/8/2021 14:37,70.230377,-148.382812,6878.95,-31899.44,-65986.18,73614.33404,73528.59702,999
12/8/2021 14:39,70.230377,-148.382812,6895.59,-31845.29,-65884.98,73501.71594,73515.93294,999
12/8/2021 14:40,70.230377,-148.382812,6944.23,-31721.91,-65872.3,73441.55371,73519.83289,999
12/8/2021 14:41,70.230377,-148.382812,6827.24,-31762.43,-65952.88,73520.37504,73524.67152,999
12/8/2021 14:42,70.230377,-148.382812,6699.31,-31881.48,-65837.57,73456.75697,73522.98485,999
12/8/2021 14:43,70.230377,-148.382812,6602.06,-31779.33,-65854.24,73418.62119,73509.91307,999
12/8/2021 14:44,70.230377,-148.382812,6829.66,-31811.51,-65975.33,73561.95071,73506.90095,999
12/8/2021 14:46,70.230377,-148.382812,6726.99,-31799.31,-66074.44,73636.13333,73500.04749,999
12/8/2021 14:47,70.230377,-148.382812,6918.36,-31806.79,-66005.27,73595.04917,73501.17993,999
12/8/2021 14:48,70.230377,-148.382812,6856.84,-31784.33,-65900.25,73485.39201,73504.38892,999
12/8/2021 14:49,70.230377,-148.382812,6958.18,-31839.83,-65749.25,73383.61478,73510.34095,999
12/8/2021 14:50,70.230377,-148.382812,6912.16,-31939.88,-65975.68,73625.56785,73510.82012,999
12/8/2021 14:51,70.230377,-148.382812,6924.29,-31882.6,-65916.09,73548.4663,,999
12/8/2021 14:53,70.230377,-148.382812,6955.59,-31859.49,-65864.76,73495.40084,,999
12/8/2021 14:54,70.230377,-148.382812,6857.61,-31825.22,-65826.84,73437.34954,,999
12/8/2021 14:55,70.230377,-148.382812,6843.17,-31741.01,-65866.6,73435.20741,,999
12/8/2021 14:56,70.230377,-148.382812,6850.06,-31801.93,-65833.34,73432.38202,,999
12/8/2021 14:57,70.230377,-148.382812,6925.2,-31949.86,-65790.36,73465.11701,,999
12/8/2021 14:58,70.230377,-148.382812,6758.9,-31866.1,-65918.85,73528.40161,,999
12/8/2021 15:00,70.230377,-148.382812,6683.15,-31702.38,-66227.09,73727.42259,,999
