Time (UTC),Latitude (deg),Longitude (deg), X (nT), Y (nT), Z (nT),TF (nT), Tempature (°F)
12/9/2021 19:57,70.230377,-148.382812,-1206.41,9807.78,-73740.23,74399.39176,999
12/9/2021 19:58,70.230377,-148.382812,-1366.58,9873.28,-73627.54,74299.15104,999
12/9/2021 19:59,70.230377,-148.382812,-1217.63,9766.85,-73706.71,74360.96476,999
12/9/2021 20:00,70.230377,-148.382812,-1359.14,9906.86,-73713.09,74388.25696,999
12/9/2021 20:01,70.230377,-148.382812,-1327.76,9905.45,-73595.74,74271.21806,999
12/9/2021 20:03,70.230377,-148.382812,-1401.89,9862.03,-73865.8,74534.43057,999
12/9/2021 20:04,70.230377,-148.382812,-1310.95,9886.95,-73825.87,74496.5063,999
12/9/2021 20:05,70.230377,-148.382812,-1067.4,9951.27,-73785.47,74461.14893,999
12/9/2021 20:06,70.230377,-148.382812,-1142.71,9953.52,-73542.86,74222.17057,999
12/9/2021 20:07,70.230377,-148.382812,-1173.72,9937.06,-73520.14,74197.9364,999
12/9/2021 20:08,70.230377,-148.382812,-1111.18,9896.93,-73381.25,74053.97893,999
12/9/2021 20:10,70.230377,-148.382812,-1177.14,9846.06,-73540.04,74205.57957,999
12/9/2021 20:11,70.230377,-148.382812,-1039.53,9847.54,-73457.46,74121.88001,999
12/9/2021 20:12,70.230377,-148.382812,-1027.43,9880.17,-73385.65,74054.89179,999
12/9/2021 20:13,70.230377,-148.382812,-1087.57,9712.79,-73611.93,74257.91093,999
12/9/2021 20:14,70.230377,-148.382812,-1045.59,9741.65,-73353.57,74004.99466,999
12/9/2021 20:15,70.230377,-148.382812,-1195.93,9877.48,-73295.88,73968.10721,999
12/9/2021 20:17,70.230377,-148.382812,-1229.85,9912.6,-73153.17,73831.9609,999
12/9/2021 20:18,70.230377,-148.382812,-1243.41,9895.66,-73421.85,74096.14169,999
12/9/2021 20:19,70.230377,-148.382812,-1314.38,9809.24,-73475.12,74138.66767,999
12/9/2021 20:20,70.230377,-148.382812,-1213.22,9833.98,-73352.84,74019.03945,999
12/9/2021 20:21,70.230377,-148.382812,-1015.9,9923.73,-73779.75,74451.08448,999
12/9/2021 20:22,70.230377,-148.382812,-1138.08,9892.44,-73560.54,74231.45317,999
12/9/2021 20:24,70.230377,-148.382812,-1119.01,9934.28,-73715.78,74390.57953,999
12/9/2021 20:25,70.230377,-148.382812,-1069.07,9967.2,-73310.46,73992.64512,999
12/9/2021 20:26,70.230377,-148.382812,-1168.75,9911.42,-73472.22,74146.9442,999
12/9/2021 20:27,70.230377,-148.382812,-1269.51,10040.97,-73412.7,74107.06616,999
12/9/2021 20:28,70.230377,-148.382812,-1226.15,10001.94,-73471.77,74159.57952,999
12/9/2021 20:29,70.230377,-148.382812,-1365.29,9933.02,-73597.96,74277.78012,999
12/9/2021 20:31,70.230377,-148.382812,-1315.76,10026.07,-73461.42,74154.12013,999
12/9/2021 20:32,70.230377,-148.382812,-1288.11,9884.32,-73552.93,74225.28222,999
12/9/2021 20:33,70.230377,-148.382812,-1295.6,10025.34,-73562.35,74253.65553,999
12/9/2021 20:34,70.230377,-148.382812,-1243.28,9919.35,-73499.27,74176.01998,999
12/9/2021 20:35,70.230377,-148.382812,-938.17,10007.48,-73298.78,73984.7347,999
12/9/2021 20:36,70.230377,-148.382812,-1037.23,9952.12,-73383.79,74062.8191,999
12/9/2021 20:38,70.230377,-148.382812,-1142,9935.96,-73501.23,74178.55672,999
12/9/2021 20:39,70.230377,-148.382812,-1077.06,9966.92,-73402.66,74084.07418,999
12/9/2021 20:40,70.230377,-148.382812,-1271.73,9953.49,-73344.72,74027.94886,999
12/9/2021 20:41,70.230377,-148.382812,-1099.5,9811.88,-73198.69,73861.56042,999
12/9/2021 20:42,70.230377,-148.382812,-1232.36,9919.04,-73426.47,74103.66092,999
12/9/2021 20:43,70.230377,-148.382812,-1391.93,9959.63,-73313.89,74000.39301,999
12/9/2021 20:45,70.230377,-148.382812,-1261.75,9808.43,-73288.95,73953.14398,999
12/9/2021 20:46,70.230377,-148.382812,-1407.38,9910.11,-73414.05,74093.27727,999
12/9/2021 20:47,70.230377,-148.382812,-1417.88,9955.01,-73419.32,74104.71751,999
12/9/2021 20:48,70.230377,-148.382812,-1338.52,9885.14,-73550.52,74223.89521,999
12/9/2021 20:49,70.230377,-148.382812,-1266.12,10000.96,-73451.73,74140.26504,999
12/9/2021 20:50,70.230377,-148.382812,-1326.51,10164.56,-73660.82,74370.65491,999
12/9/2021 20:52,70.230377,-148.382812,-1146.62,10183.86,-73399.82,74111.80282,999
12/9/2021 20:53,70.230377,-148.382812,-1254.76,10057.2,-73278.01,73975.59357,999
12/9/2021 20:54,70.230377,-148.382812,-1340.74,9960.66,-73250.66,73936.94288,999
12/9/2021 20:55,70.230377,-148.382812,-1312.64,9943.7,-73401.45,74083.55456,999
12/9/2021 20:56,70.230377,-148.382812,-1429.16,9917.03,-73441.93,74122.24406,999
12/9/2021 20:57,70.230377,-148.382812,-1473.39,9972.67,-73468.05,74156.45215,999
12/9/2021 20:59,70.230377,-148.382812,-1309.84,9898.08,-73360.77,74037.08695,999
12/9/2021 21:00,70.230377,-148.382812,-1218.14,9652.67,-73479.42,74120.73304,999
12/9/2021 21:01,70.230377,-148.382812,-1345.3,9905.38,-73443.25,74120.42469,999
12/9/2021 21:02,70.230377,-148.382812,-1389.18,10026.65,-73374.45,74069.38264,999
12/9/2021 21:03,70.230377,-148.382812,-1459.72,10045.23,-73212.72,73913.05567,999
12/9/2021 21:04,70.230377,-148.382812,-1430.47,10001.68,-73457.12,74148.69066,999
12/9/2021 21:06,70.230377,-148.382812,-1382.46,9955.44,-73300.91,73986.79198,999
12/9/2021 21:07,70.230377,-148.382812,-1545.55,9947.33,-73453.9,74140.49854,999
12/9/2021 21:08,70.230377,-148.382812,-1322.29,10048.29,-73317.14,74014.32024,999
12/9/2021 21:09,70.230377,-148.382812,-1573.52,9972.04,-73280.2,73972.32766,999
12/9/2021 21:10,70.230377,-148.382812,-1701.24,10090.9,-73314.95,74025.68726,999
12/9/2021 21:11,70.230377,-148.382812,-1514.13,10081.18,-73349.66,74054.67846,999
12/9/2021 21:13,70.230377,-148.382812,-1483.22,9992.48,-73449.81,74141.24484,999
12/9/2021 21:14,70.230377,-148.382812,-1586.95,9776.1,-73493.38,74157.72007,999
12/9/2021 21:15,70.230377,-148.382812,-1534.66,9631.06,-73481.98,74126.33731,999
12/9/2021 21:16,70.230377,-148.382812,-1501.1,9772.27,-73221.93,73886.41008,999
12/9/2021 21:17,70.230377,-148.382812,-1369.6,9657.73,-73271.58,73918.00855,999
12/9/2021 21:18,70.230377,-148.382812,-1333.07,9762.16,-72750.8,73414.95586,999
12/9/2021 21:20,70.230377,-148.382812,-1209.88,9676.66,-73213.82,73860.44271,999
12/9/2021 21:21,70.230377,-148.382812,-1425.13,9733.84,-73157.65,73816.12554,999
12/9/2021 21:22,70.230377,-148.382812,-1436.06,9669.57,-73352.53,74001.05749,999
12/9/2021 21:23,70.230377,-148.382812,-1428.25,9841.64,-73481.82,74151.70697,999
12/9/2021 21:24,70.230377,-148.382812,-1324.42,9800.25,-73105.55,73771.40658,999
12/9/2021 21:25,70.230377,-148.382812,-1379.75,9765.61,-73351.4,74011.47702,999
12/9/2021 21:27,70.230377,-148.382812,-1384.47,9661.77,-73376.62,74022.93509,999
12/9/2021 21:28,70.230377,-148.382812,-1375.79,9875.16,-73349.95,74024.501,999
12/9/2021 21:29,70.230377,-148.382812,-1339.1,9856.54,-73477.55,74147.79109,999
12/9/2021 21:30,70.230377,-148.382812,-1352.62,9848.8,-73143.59,73816.07684,999
12/9/2021 21:31,70.230377,-148.382812,-1284.55,9998.5,-73296.02,73985.98934,999
12/9/2021 21:32,70.230377,-148.382812,-1130.59,9949.56,-73277.84,73958.86568,999
12/9/2021 21:34,70.230377,-148.382812,-1261.61,9907.6,-73530.79,74205.99218,999
12/9/2021 21:35,70.230377,-148.382812,-1260.52,9979.33,-73289.21,73976.24105,999
12/9/2021 21:36,70.230377,-148.382812,-1143.47,9866.87,-73649.55,74316.34317,999
12/9/2021 21:37,70.230377,-148.382812,-1264.66,9862.52,-73570.9,74239.78713,999
12/9/2021 21:38,70.230377,-148.382812,-1081.74,9959.12,-73485.1,74164.77705,999
12/9/2021 21:39,70.230377,-148.382812,-1149.28,10012.56,-73399.24,74087.92503,999
12/9/2021 21:41,70.230377,-148.382812,-1199.65,9907.16,-73481.04,74155.60814,999
12/9/2021 21:42,70.230377,-148.382812,-1180.51,10005.24,-73551.14,74237.91906,999
12/9/2021 21:43,70.230377,-148.382812,-1314.14,10117.94,-73849.2,74550.68084,999
12/9/2021 21:44,70.230377,-148.382812,-1396.44,10067.43,-73592.12,74290.66777,999
12/9/2021 21:45,70.230377,-148.382812,-1154.57,9912.85,-73565.26,74239.10766,999
12/9/2021 21:46,70.230377,-148.382812,-1256.7,9886.98,-73727.74,74398.3287,999
12/9/2021 21:48,70.230377,-148.382812,-1177.95,9872.82,-73416.84,74087.06052,999
12/9/2021 21:49,70.230377,-148.382812,-1156.44,9884.97,-73540.96,74211.33864,999
12/9/2021 21:50,70.230377,-148.382812,-1221.39,9857.31,-73478.22,74146.52499,999
12/9/2021 21:51,70.230377,-148.382812,-1221.24,9852.05,-73533.48,74200.58623,999
12/9/2021 21:52,70.230377,-148.382812,-1089.27,9810.32,-73479.12,74139.12573,999
12/9/2021 21:53,70.230377,-148.382812,-1108.9,9788.14,-73393.93,74052.05132,999
12/9/2021 21:55,70.230377,-148.382812,-1069.7,9894.35,-73313.44,73985.82908,999
12/9/2021 21:56,70.230377,-148.382812,-1285.21,9719.24,-73416.07,74067.77116,999
12/9/2021 21:57,70.230377,-148.382812,-1200.06,9782.8,-73328.77,73988.18709,999
12/9/2021 21:58,70.230377,-148.382812,-1188.27,9733.87,-73729.2,74378.45887,999
12/9/2021 21:59,70.230377,-148.382812,-1105.08,9647.94,-73490.94,74129.76602,999
12/9/2021 22:00,70.230377,-148.382812,-1026.11,9822.64,-73321.37,73983.51476,999
12/9/2021 22:02,70.230377,-148.382812,-1010.3,9894.13,-73248.59,73920.70381,999
12/9/2021 22:03,70.230377,-148.382812,-1269.1,9768.2,-73395.9,74053.94306,999
12/9/2021 22:04,70.230377,-148.382812,-1216.89,9876.21,-73532.68,74202.93372,999
12/9/2021 22:05,70.230377,-148.382812,-1341.79,9773.05,-73506.55,74165.52973,999
12/9/2021 22:06,70.230377,-148.382812,-1289.43,9699.4,-73528.27,74176.46176,999
12/9/2021 22:07,70.230377,-148.382812,-1187.45,9519.61,-73174.42,73800.60131,999
12/9/2021 22:09,70.230377,-148.382812,-1108.09,9893.64,-73385.3,74057.50625,999
12/9/2021 22:10,70.230377,-148.382812,-1113.6,9740.62,-73328.75,73981.25005,999
12/9/2021 22:11,70.230377,-148.382812,-1243.78,9715.29,-73415.68,74066.15906,999
12/9/2021 22:12,70.230377,-148.382812,-1142.8,9689.98,-73424.78,74070.23709,999
12/9/2021 22:13,70.230377,-148.382812,-1216.4,9822.4,-73368.7,74033.27164,999
12/9/2021 22:14,70.230377,-148.382812,-1316.79,9815.4,-73470.13,74134.58043,999
12/9/2021 22:16,70.230377,-148.382812,-1293.72,9782.81,-73338.62,73999.52883,999
12/9/2021 22:17,70.230377,-148.382812,-1242.08,9880.53,-73278.65,73952.20201,999
12/9/2021 22:18,70.230377,-148.382812,-1290.7,9880.47,-73361.98,74035.59754,999
12/9/2021 22:19,70.230377,-148.382812,-1270.51,10005.91,-73533,74221.52329,999
12/9/2021 22:20,70.230377,-148.382812,-1119.33,10031.05,-73264.04,73956.03032,999
12/9/2021 22:21,70.230377,-148.382812,-1014.06,10076.28,-73453.27,74148.11265,999
12/9/2021 22:23,70.230377,-148.382812,-1073.13,9980.44,-73602.62,74283.9583,999
12/9/2021 22:24,70.230377,-148.382812,-1181.29,10099.83,-73466.35,74166.74858,999
12/9/2021 22:25,70.230377,-148.382812,-1361.82,10084.17,-73472.74,74174.04237,999
12/9/2021 22:26,70.230377,-148.382812,-1245.25,10034.79,-73352.17,74045.85405,999
12/9/2021 22:27,70.230377,-148.382812,-1298.71,9926.59,-73136.34,73818.34505,999
12/9/2021 22:28,70.230377,-148.382812,-1145.12,9897.21,-73308.84,73982.78237,999
12/9/2021 22:30,70.230377,-148.382812,-1248.34,9908.67,-73376.52,74053.04708,999
12/9/2021 22:31,70.230377,-148.382812,-1300.4,9935.31,-73263.62,73945.65194,999
12/9/2021 22:32,70.230377,-148.382812,-1229.7,9959.86,-73416.13,74098.84694,999
12/9/2021 22:33,70.230377,-148.382812,-1230.91,9802.24,-73402.97,74064.80307,999
12/9/2021 22:34,70.230377,-148.382812,-1119.69,9878.78,-73373.03,74043.53808,999
12/9/2021 22:35,70.230377,-148.382812,-1231.77,9928.86,-73448.45,74126.74501,999
12/9/2021 22:37,70.230377,-148.382812,-1232.67,9847.71,-73610.74,74276.76562,999
12/9/2021 22:38,70.230377,-148.382812,-1241.67,9749.75,-73754.79,74406.77669,999
12/9/2021 22:39,70.230377,-148.382812,-1178.79,9762.9,-73645.39,74299.03923,999
12/9/2021 22:40,70.230377,-148.382812,-1291.93,9691.62,-73664.77,74310.79949,999
12/9/2021 22:41,70.230377,-148.382812,-1200.42,9716.22,-73518.24,74167.22694,999
12/9/2021 22:42,70.230377,-148.382812,-1099.34,9713.1,-73581.54,74227.99936,999
12/9/2021 22:44,70.230377,-148.382812,-1177.68,9745.83,-73602.77,74254.53444,999
12/9/2021 22:45,70.230377,-148.382812,-1156.41,9967.21,-73610.84,74291.57641,999
12/9/2021 22:46,70.230377,-148.382812,-1292.51,9946.59,-73591.4,74271.79403,999
12/9/2021 22:47,70.230377,-148.382812,-1260.13,9937,-73649.05,74327.07759,999
12/9/2021 22:48,70.230377,-148.382812,-1190.12,9833.22,-73485.99,74150.51805,999
12/9/2021 22:49,70.230377,-148.382812,-1225.54,9861.83,-73635.88,74303.43507,999
12/9/2021 22:51,70.230377,-148.382812,-1318.81,9833.59,-73557.81,74223.91908,999
12/9/2021 22:52,70.230377,-148.382812,-1349.55,9923.03,-73638.87,74316.69385,999
12/9/2021 22:53,70.230377,-148.382812,-1179.52,9939.34,-73443.18,74122.07792,999
12/9/2021 22:54,70.230377,-148.382812,-1387.39,9953.26,-73675.21,74357.43947,999
12/9/2021 22:55,70.230377,-148.382812,-1261.98,9968.88,-73441.2,74125.44111,999
12/9/2021 22:56,70.230377,-148.382812,-1389.14,9993.99,-73534.2,74223.23164,999
