Time (UTC),Latitude (deg),Longitude (deg), X (nT), Y (nT), Z (nT), Tempature (°F)
2021-12-10 03:21:12,70.230392,-148.382828,-9536.45,-6942.10,-70188.59,999.00
2021-12-10 03:22:22,70.230392,-148.382828,-9622.11,-7039.58,-70254.13,999.00
2021-12-10 03:23:31,70.230392,-148.382828,-9735.74,-6967.13,-70162.82,999.00
2021-12-10 03:24:42,70.230392,-148.382828,-9662.21,-6926.15,-69826.15,999.00
2021-12-10 03:25:52,70.230392,-148.382828,-9642.71,-6964.02,-70222.32,999.00
2021-12-10 03:27:02,70.230392,-148.382828,-9631.12,-6848.96,-70133.26,999.00
2021-12-10 03:28:12,70.230392,-148.382828,-9625.60,-6859.18,-70042.90,999.00
2021-12-10 03:29:22,70.230392,-148.382828,-9645.22,-6940.67,-70197.03,999.00
2021-12-10 03:30:32,70.230392,-148.382828,-9654.55,-6879.50,-70215.87,999.00
2021-12-10 03:31:41,70.230392,-148.382828,-9570.84,-6950.61,-70292.30,999.00
2021-12-10 03:32:52,70.230392,-148.382828,-9696.25,-6942.82,-70398.77,999.00
2021-12-10 03:34:02,70.230392,-148.382828,-9715.21,-6954.31,-70356.00,999.00
2021-12-10 03:35:12,70.230392,-148.382828,-9769.59,-6871.26,-70174.80,999.00
2021-12-10 03:36:22,70.230392,-148.382828,-9845.46,-6888.38,-70214.62,999.00
2021-12-10 03:37:31,70.230392,-148.382828,-9606.52,-7032.38,-70153.45,999.00
2021-12-10 03:38:41,70.230392,-148.382828,-9708.71,-6943.55,-70092.38,999.00
2021-12-10 03:39:52,70.230392,-148.382828,-9863.11,-7027.74,-70237.90,999.00
2021-12-10 03:41:02,70.230392,-148.382828,-9800.35,-7106.99,-70014.62,999.00
2021-12-10 03:42:11,70.230392,-148.382828,-9788.51,-7069.38,-69996.66,999.00
2021-12-10 03:43:22,70.230392,-148.382828,-9747.22,-7036.38,-70364.98,999.00
2021-12-10 03:44:31,70.230392,-148.382828,-9746.20,-6981.51,-70149.58,999.00
2021-12-10 03:45:41,70.230392,-148.382828,-9792.00,-7009.03,-70034.62,999.00
2021-12-10 03:46:52,70.230392,-148.382828,-9744.88,-6958.76,-70327.66,999.00
2021-12-10 03:48:01,70.230392,-148.382828,-9850.29,-6959.88,-70282.59,999.00
2021-12-10 03:49:12,70.230392,-148.382828,-9661.14,-6733.96,-70401.91,999.00
2021-12-10 03:50:21,70.230392,-148.382828,-9616.71,-6887.03,-70364.79,999.00
