Time (UTC),Latitude (deg),Longitude (deg), Total Field (nT), Horizontal Component (nT), Vertical Component (nT)
2022-03-14 08:24:44,39.992390,-105.247711,51192.05,12737.69,49582.03
2022-03-14 08:24:54,39.992390,-105.247711,51032.52,12650.01,49439.81
2022-03-14 08:25:04,39.992390,-105.247711,50985.12,12589.20,49406.43
2022-03-14 08:25:14,39.992390,-105.247711,51733.88,12681.62,50155.46
2022-03-14 08:25:24,39.992390,-105.247711,51077.00,12566.76,49506.93
2022-03-14 08:25:34,39.992390,-105.247711,51095.05,12770.25,49473.48
2022-03-14 08:25:44,39.992390,-105.247711,51128.53,12732.67,49517.73
2022-03-14 08:25:54,39.992390,-105.247711,51186.69,12736.24,49576.86
2022-03-14 08:26:04,39.992390,-105.247711,51015.79,12572.38,49442.36
2022-03-14 08:26:14,39.992390,-105.247711,51049.11,12552.89,49481.68
2022-03-14 08:26:24,39.992390,-105.247711,51411.96,12793.63,49794.70
2022-03-14 08:26:34,39.992390,-105.247711,51829.39,12822.76,50218.15
2022-03-14 08:26:44,39.992390,-105.247711,51241.26,12935.26,49581.70
2022-03-14 08:26:54,39.992390,-105.247711,51114.29,12882.72,49464.18
2022-03-14 08:27:04,39.992390,-105.247711,51564.91,12839.14,49940.93
2022-03-14 08:27:14,39.992390,-105.247711,51597.73,12875.41,49965.48
2022-03-14 08:27:24,39.992390,-105.247711,51512.53,12804.53,49895.73
2022-03-14 08:27:34,39.992390,-105.247711,51484.93,12283.63,49998.11
2022-03-14 08:27:44,39.992390,-105.247711,51413.75,12402.84,49895.33
2022-03-14 08:27:54,39.992390,-105.247711,51505.64,12786.34,49893.29
2022-03-14 08:28:04,39.992390,-105.247711,51656.00,12511.28,50117.96
2022-03-14 08:28:14,39.992390,-105.247711,51758.61,12998.01,50099.96
2022-03-14 08:28:24,39.992390,-105.247711,51848.57,12988.58,50195.33
2022-03-14 08:28:34,39.992390,-105.247711,51404.61,12679.28,49816.36
2022-03-14 08:28:44,39.992390,-105.247711,51237.40,12805.09,49611.50
2022-03-14 08:28:54,39.992390,-105.247711,51268.57,12730.98,49662.75
2022-03-14 08:29:04,39.992390,-105.247711,51688.40,12696.32,50104.84
2022-03-14 08:29:14,39.992390,-105.247711,51910.89,12460.81,50393.14
2022-03-14 08:29:24,39.992390,-105.247711,51535.20,12846.01,49908.48
2022-03-14 08:29:34,39.992390,-105.247711,51511.89,12642.68,49936.34
2022-03-14 08:29:44,39.992390,-105.247711,51232.09,12665.53,49641.83
2022-03-14 08:29:54,39.992390,-105.247711,51335.87,12546.06,49779.19
2022-03-14 08:30:04,39.992390,-105.247711,51639.97,12783.10,50032.78
2022-03-14 08:30:14,39.992390,-105.247711,51784.11,12625.21,50221.49
2022-03-14 08:30:24,39.992390,-105.247711,51512.78,12905.68,49869.93
2022-03-14 08:30:34,39.992390,-105.247711,51436.93,12865.47,49801.98
2022-03-14 08:30:44,39.992390,-105.247711,51576.63,12776.09,49969.20
2022-03-14 08:30:54,39.992390,-105.247711,51442.25,12890.28,49801.05
2022-03-14 08:31:04,39.992390,-105.247711,51307.63,12635.18,49727.51
2022-03-14 08:31:14,39.992390,-105.247711,51719.79,12763.37,50120.18
2022-03-14 08:31:24,39.992390,-105.247711,51495.29,12777.47,49884.88
2022-03-14 08:31:34,39.992390,-105.247711,51625.05,12882.94,49991.75
2022-03-14 08:31:44,39.992390,-105.247711,51422.31,12760.32,49813.93
2022-03-14 08:31:54,39.992390,-105.247711,51256.12,12659.53,49668.16
2022-03-14 08:32:04,39.992390,-105.247711,51264.70,12787.46,49644.23
2022-03-14 08:32:14,39.992390,-105.247711,51391.14,12874.36,49752.39
2022-03-14 08:32:24,39.992390,-105.247711,51440.48,12758.07,49833.27
2022-03-14 08:32:34,39.992390,-105.247711,51550.57,12792.81,49938.01
2022-03-14 08:32:44,39.992390,-105.247711,51094.88,12490.26,49544.72
2022-03-14 08:32:54,39.992390,-105.247711,51748.08,12763.24,50149.41
2022-03-14 08:33:04,39.992390,-105.247711,51671.18,12832.77,50052.28
2022-03-14 08:33:14,39.992390,-105.247711,51795.44,12720.42,50209.14
2022-03-14 08:33:24,39.992390,-105.247711,51783.25,12578.75,50232.27
2022-03-14 08:33:34,39.992390,-105.247711,51890.89,12563.00,50347.16
2022-03-14 08:33:44,39.992390,-105.247711,51824.58,12891.31,50195.62
2022-03-14 08:33:54,39.992390,-105.247711,51492.71,12705.50,49900.59
2022-03-14 08:34:04,39.992390,-105.247711,51505.25,12779.09,49894.75
2022-03-14 08:34:14,39.992390,-105.247711,51974.24,12921.24,50342.46
2022-03-14 08:34:24,39.992390,-105.247711,51601.05,12889.59,49965.26
2022-03-14 08:34:34,39.992390,-105.247711,51734.44,12893.44,50102.01
2022-03-14 08:34:44,39.992390,-105.247711,51764.29,12678.78,50187.55
2022-03-14 08:34:54,39.992390,-105.247711,51188.80,12635.92,49604.71
2022-03-14 08:35:04,39.992390,-105.247711,51348.23,12718.58,49748.15
2022-03-14 08:35:14,39.992390,-105.247711,51863.12,12639.30,50299.41
2022-03-14 08:35:24,39.992390,-105.247711,51733.30,12483.06,50204.66
2022-03-14 08:35:34,39.992390,-105.247711,51145.96,12565.28,49578.46
2022-03-14 08:35:44,39.992390,-105.247711,51150.61,12599.45,49574.57
2022-03-14 08:35:54,39.992390,-105.247711,51545.33,12706.12,49954.73
2022-03-14 08:36:04,39.992390,-105.247711,51192.49,12400.97,49667.76
2022-03-14 08:36:14,39.992390,-105.247711,51390.48,12730.69,49788.67
2022-03-14 08:36:24,39.992390,-105.247711,51586.88,12881.33,49952.75
2022-03-14 08:36:34,39.992390,-105.247711,51331.81,12615.31,49757.50
2022-03-14 08:36:44,39.992390,-105.247711,51328.45,13006.55,49653.19
2022-03-14 08:36:54,39.992390,-105.247711,51239.25,12637.38,49656.39
2022-03-14 08:37:04,39.992390,-105.247711,51515.32,12587.87,49953.72
2022-03-14 08:37:14,39.992390,-105.247711,51129.25,12523.97,49571.67
2022-03-14 08:37:24,39.992390,-105.247711,51263.83,12541.21,49706.12
2022-03-14 08:37:34,39.992390,-105.247711,51284.01,12734.75,49677.72
2022-03-14 08:37:44,39.992390,-105.247711,50994.46,12528.33,49431.53
2022-03-14 08:37:54,39.992390,-105.247711,51170.96,12846.68,49532.12
2022-03-14 08:38:04,39.992390,-105.247711,51622.91,12724.85,50030.02
2022-03-14 08:38:14,39.992390,-105.247711,51226.83,12724.38,49621.35
2022-03-14 08:38:24,39.992390,-105.247711,51593.88,12712.78,50003.14
2022-03-14 08:38:34,39.992390,-105.247711,51539.40,12975.30,49879.37
2022-03-14 08:38:44,39.992390,-105.247711,51294.93,12753.59,49684.16
2022-03-14 08:38:54,39.992390,-105.247711,51371.35,12722.54,49771.00
2022-03-14 08:39:04,39.992390,-105.247711,51826.61,12591.59,50273.75
2022-03-14 08:39:14,39.992390,-105.247711,51838.13,12654.66,50269.79
2022-03-14 08:39:24,39.992390,-105.247711,51713.56,12678.20,50135.38
2022-03-14 08:39:34,39.992390,-105.247711,51484.02,12850.05,49854.59
2022-03-14 08:39:44,39.992390,-105.247711,51946.80,12789.57,50347.76
2022-03-14 08:39:54,39.992390,-105.247711,51651.89,12894.74,50016.43
2022-03-14 08:40:04,39.992390,-105.247711,51454.29,12679.63,49867.53
2022-03-14 08:40:14,39.992390,-105.247711,51690.84,12767.95,50089.15
2022-03-14 08:40:24,39.992390,-105.247711,51786.92,12669.46,50213.25
2022-03-14 08:40:34,39.992390,-105.247711,51763.64,12637.47,50197.30
2022-03-14 08:40:44,39.992390,-105.247711,51866.57,12879.08,50242.12
2022-03-14 08:40:54,39.992390,-105.247711,51512.11,12535.81,49963.49
2022-03-14 08:41:04,39.992390,-105.247711,51801.33,12785.66,50198.65
2022-03-14 08:41:14,39.992390,-105.247711,51424.30,12914.15,49776.34
2022-03-14 08:41:24,39.992390,-105.247711,51863.11,12858.85,50243.72
2022-03-14 08:41:34,39.992390,-105.247711,51398.78,12798.69,49779.80
2022-03-14 08:41:44,39.992390,-105.247711,51664.04,12769.42,50061.11
2022-03-14 08:41:54,39.992390,-105.247711,51865.80,12567.45,50320.18
2022-03-14 08:42:04,39.992390,-105.247711,51538.33,12656.53,49960.10
2022-03-14 08:42:14,39.992390,-105.247711,51661.72,12592.69,50103.46
2022-03-14 08:42:24,39.992390,-105.247711,51432.53,12402.27,49914.82
2022-03-14 08:42:34,39.992390,-105.247711,51633.53,12496.95,50098.38
2022-03-14 08:42:44,39.992390,-105.247711,51933.37,12640.85,50371.45
2022-03-14 08:42:54,39.992390,-105.247711,52142.86,12508.92,50620.20
2022-03-14 08:43:04,39.992390,-105.247711,51544.18,12815.32,49925.64
2022-03-14 08:43:14,39.992390,-105.247711,52054.41,12520.20,50526.29
2022-03-14 08:43:24,39.992390,-105.247711,51483.19,12356.56,49978.34
2022-03-14 08:43:34,39.992390,-105.247711,51431.32,12493.82,49890.73
2022-03-14 08:43:44,39.992390,-105.247711,51700.16,12473.59,50172.86
2022-03-14 08:43:54,39.992390,-105.247711,51458.62,12512.50,49914.20
2022-03-14 08:44:04,39.992390,-105.247711,51401.89,12495.73,49859.91
2022-03-14 08:44:14,39.992390,-105.247711,51567.17,12768.60,49961.35
2022-03-14 08:44:24,39.992390,-105.247711,51731.20,12550.11,50185.77
2022-03-14 08:44:34,39.992390,-105.247711,51612.91,12592.02,50053.31
2022-03-14 08:44:44,39.992390,-105.247711,51634.85,12528.67,50091.82
2022-03-14 08:44:54,39.992390,-105.247711,51447.30,12636.67,49871.23
2022-03-14 08:45:04,39.992390,-105.247711,51560.89,12480.47,50027.62
2022-03-14 08:45:14,39.992390,-105.247711,51680.70,12792.74,50072.35
2022-03-14 08:45:24,39.992390,-105.247711,51510.58,12719.14,49915.56
2022-03-14 08:45:34,39.992390,-105.247711,51130.13,12707.00,49525.98
2022-03-14 08:45:44,39.992390,-105.247711,51279.16,12683.72,49685.77
2022-03-14 08:45:54,39.992390,-105.247711,51387.27,12787.42,49770.81
2022-03-14 08:46:04,39.992390,-105.247711,51810.98,12562.80,50264.84
2022-03-14 08:46:14,39.992390,-105.247711,51913.18,12866.52,50293.45
2022-03-14 08:46:24,39.992390,-105.247711,51481.39,12784.46,49868.74
2022-03-14 08:46:34,39.992390,-105.247711,51646.97,12680.87,50066.01
2022-03-14 08:46:44,39.992390,-105.247711,51560.41,12719.49,49966.90
2022-03-14 08:46:54,39.992390,-105.247711,51577.74,12653.60,50001.50
2022-03-14 08:47:04,39.992390,-105.247711,51253.94,12778.95,49635.32
2022-03-14 08:47:14,39.992390,-105.247711,51923.34,12667.99,50354.30
2022-03-14 08:47:24,39.992390,-105.247711,51426.65,12598.27,49859.64
2022-03-14 08:47:34,39.992390,-105.247711,51604.83,12414.74,50089.25
2022-03-14 08:47:44,39.992390,-105.247711,51890.62,12774.18,50293.71
2022-03-14 08:47:54,39.992390,-105.247711,51438.26,12572.09,49878.23
2022-03-14 08:48:04,39.992390,-105.247711,51337.84,12432.73,49809.65
2022-03-14 08:48:14,39.992390,-105.247711,51474.61,12522.43,49928.20
2022-03-14 08:48:24,39.992390,-105.247711,51532.36,12623.31,49962.34
2022-03-14 08:48:34,39.992390,-105.247711,51426.69,12520.33,49879.31
2022-03-14 08:48:44,39.992390,-105.247711,51848.63,12742.58,50258.40
2022-03-14 08:48:54,39.992390,-105.247711,51682.78,12663.17,50107.43
2022-03-14 08:49:04,39.992390,-105.247711,51615.27,12567.63,50061.87
2022-03-14 08:49:14,39.992390,-105.247711,51829.68,12752.83,50236.25
2022-03-14 08:49:24,39.992390,-105.247711,51602.29,12474.05,50071.89
2022-03-14 08:49:34,39.992390,-105.247711,51977.71,12548.10,50440.34
2022-03-14 08:49:44,39.992390,-105.247711,51420.64,12481.51,49882.81
2022-03-14 08:49:54,39.992390,-105.247711,51431.93,12567.65,49872.81
2022-03-14 08:50:04,39.992390,-105.247711,51943.21,12811.73,50338.43
2022-03-14 08:50:14,39.992390,-105.247711,51853.24,12706.16,50272.38
2022-03-14 08:50:24,39.992390,-105.247711,51651.45,12568.61,50098.93
2022-03-14 08:50:34,39.992390,-105.247711,51660.64,12790.37,50052.26
2022-03-14 08:50:44,39.992390,-105.247711,51946.52,12760.32,50354.90
2022-03-14 08:50:54,39.992390,-105.247711,51806.90,12807.27,50198.89
2022-03-14 08:51:04,39.992390,-105.247711,51819.43,12517.63,50284.82
2022-03-14 08:51:14,39.992390,-105.247711,51491.61,12410.75,49973.58
2022-03-14 08:51:24,39.992390,-105.247711,51616.83,12268.00,50137.75
2022-03-14 08:51:34,39.992390,-105.247711,51492.25,12367.11,49985.07
2022-03-14 08:51:44,39.992390,-105.247711,51365.63,12725.46,49764.36
2022-03-14 08:51:54,39.992390,-105.247711,51468.71,12679.87,49882.36
2022-03-14 08:52:04,39.992390,-105.247711,51654.60,12931.66,50009.70
2022-03-14 08:52:14,39.992390,-105.247711,51649.75,12719.72,50059.02
2022-03-14 08:52:23,39.992390,-105.247711,51908.67,12486.54,50384.49
2022-03-14 08:52:34,39.992390,-105.247711,51668.29,12436.38,50149.27
2022-03-14 08:52:44,39.992390,-105.247711,51482.99,12592.81,49919.13
2022-03-14 08:52:54,39.992390,-105.247711,52073.24,12696.17,50501.78
2022-03-14 08:53:04,39.992390,-105.247711,51726.07,12820.15,50112.17
2022-03-14 08:53:14,39.992390,-105.247711,51741.04,12628.86,50176.16
2022-03-14 08:53:24,39.992390,-105.247711,51082.54,12628.79,49496.86
2022-03-14 08:53:34,39.992390,-105.247711,51127.21,12344.20,49614.64
2022-03-14 08:53:44,39.992390,-105.247711,51283.39,12526.34,49730.04
2022-03-14 08:53:54,39.992390,-105.247711,51532.80,12503.27,49992.98
2022-03-14 08:54:04,39.992390,-105.247711,51240.16,12518.11,49687.53
2022-03-14 08:54:13,39.992390,-105.247711,51359.22,12363.98,49848.79
2022-03-14 08:54:24,39.992390,-105.247711,51241.05,12435.64,49709.15
2022-03-14 08:54:34,39.992390,-105.247711,51506.23,12566.06,49949.83
2022-03-14 08:54:44,39.992390,-105.247711,51003.86,12590.42,49425.45
2022-03-14 08:54:53,39.992390,-105.247711,51518.68,12465.10,49987.96
2022-03-14 08:55:04,39.992390,-105.247711,51310.02,12685.36,49717.20
2022-03-14 08:55:14,39.992390,-105.247711,51361.53,12858.79,49725.84
2022-03-14 08:55:24,39.992390,-105.247711,51670.44,12780.15,50064.98
2022-03-14 08:55:34,39.992390,-105.247711,51573.38,12479.94,50040.63
2022-03-14 08:55:44,39.992390,-105.247711,51170.20,12706.74,49567.41
2022-03-14 08:55:54,39.992390,-105.247711,51334.12,12764.62,49721.79
2022-03-14 08:56:04,39.992390,-105.247711,51084.96,12709.00,49478.83
2022-03-14 08:56:14,39.992390,-105.247711,50753.14,12489.17,49192.50
2022-03-14 08:56:24,39.992390,-105.247711,51475.82,12489.88,49937.59
2022-03-14 08:56:34,39.992390,-105.247711,51341.88,12512.68,49793.79
2022-03-14 08:56:43,39.992390,-105.247711,51317.56,12677.18,49727.06
2022-03-14 08:56:54,39.992390,-105.247711,51683.41,12711.80,50095.76
2022-03-14 08:57:04,39.992390,-105.247711,51091.31,12727.95,49480.51
2022-03-14 08:57:14,39.992390,-105.247711,51470.25,12654.06,49890.50
2022-03-14 08:57:23,39.992390,-105.247711,51461.00,12777.32,49849.52
2022-03-14 08:57:34,39.992390,-105.247711,51364.77,12782.32,49748.89
2022-03-14 08:57:44,39.992390,-105.247711,52039.91,12839.39,50431.16
2022-03-14 08:57:54,39.992390,-105.247711,51082.31,12550.69,49516.48
2022-03-14 08:58:04,39.992390,-105.247711,51000.83,12489.12,49448.02
2022-03-14 08:58:14,39.992390,-105.247711,51766.37,12541.85,50224.09
2022-03-14 08:58:24,39.992390,-105.247711,51538.29,12592.78,49976.17
2022-03-14 08:58:34,39.992390,-105.247711,51513.21,12729.88,49915.54
2022-03-14 08:58:44,39.992390,-105.247711,51344.93,12453.81,49811.69
2022-03-14 08:58:54,39.992390,-105.247711,51466.77,12841.88,49838.89
2022-03-14 08:59:04,39.992390,-105.247711,51614.46,12640.95,50042.57
2022-03-14 08:59:13,39.992390,-105.247711,51498.55,12604.21,49932.30
2022-03-14 08:59:24,39.992390,-105.247711,51444.32,12757.99,49837.26
2022-03-14 08:59:34,39.992390,-105.247711,51418.34,12528.15,49868.74
2022-03-14 08:59:44,39.992390,-105.247711,51428.02,12342.45,49925.00
2022-03-14 08:59:53,39.992390,-105.247711,51441.00,12786.24,49826.58
2022-03-14 09:00:04,39.992390,-105.247711,51865.26,12949.23,50222.73
2022-03-14 09:00:14,39.992390,-105.247711,51825.21,12651.23,50257.32
2022-03-14 09:00:24,39.992390,-105.247711,51486.92,12946.78,49832.55
2022-03-14 09:00:34,39.992390,-105.247711,51966.61,12679.11,50396.12
2022-03-14 09:00:44,39.992390,-105.247711,51397.01,12465.59,49862.43
2022-03-14 09:00:54,39.992390,-105.247711,52140.99,12992.97,50496.20
2022-03-14 09:01:03,39.992390,-105.247711,51401.29,12746.37,49795.81
2022-03-14 09:01:14,39.992390,-105.247711,51174.79,12701.16,49573.58
2022-03-14 09:01:24,39.992390,-105.247711,50808.52,12721.46,49190.14
2022-03-14 09:01:34,39.992390,-105.247711,51821.60,12783.81,50220.04
2022-03-14 09:01:43,39.992390,-105.247711,51306.00,12374.47,49791.35
2022-03-14 09:01:54,39.992390,-105.247711,51148.70,12684.81,49550.84
2022-03-14 09:02:04,39.992390,-105.247711,51436.35,12651.32,49856.22
2022-03-14 09:02:14,39.992390,-105.247711,51568.47,12513.88,50027.09
2022-03-14 09:02:23,39.992390,-105.247711,51411.62,12563.50,49852.91
2022-03-14 09:02:34,39.992390,-105.247711,51288.41,12703.57,49690.24
2022-03-14 09:02:44,39.992390,-105.247711,51528.22,12830.14,49905.36
2022-03-14 09:02:53,39.992390,-105.247711,51745.15,12622.67,50181.95
2022-03-14 09:03:03,39.992390,-105.247711,51657.06,12945.76,50008.59
2022-03-14 09:03:14,39.992390,-105.247711,51137.48,12660.24,49545.54
2022-03-14 09:03:24,39.992390,-105.247711,51079.64,12672.55,49482.69
2022-03-14 09:03:34,39.992390,-105.247711,51424.57,12778.65,49811.57
2022-03-14 09:03:43,39.992390,-105.247711,51253.23,12499.01,49705.82
2022-03-14 09:03:54,39.992390,-105.247711,51474.75,12876.93,49838.09
2022-03-14 09:04:04,39.992390,-105.247711,51364.46,12803.39,49743.15
2022-03-14 09:04:13,39.992390,-105.247711,51539.24,12530.92,49992.70
2022-03-14 09:04:24,39.992390,-105.247711,50989.79,12643.54,49397.36
2022-03-14 09:04:34,39.992390,-105.247711,51496.51,12873.52,49861.43
2022-03-14 09:04:44,39.992390,-105.247711,51599.99,12712.60,50009.49
2022-03-14 09:04:54,39.992390,-105.247711,51147.09,12870.90,49501.16
2022-03-14 09:05:04,39.992390,-105.247711,51049.86,12553.28,49482.36
2022-03-14 09:05:14,39.992390,-105.247711,51316.85,12789.30,49697.61
2022-03-14 09:05:24,39.992390,-105.247711,51191.69,12526.87,49635.34
2022-03-14 09:05:34,39.992390,-105.247711,51494.48,12817.13,49873.87
2022-03-14 09:05:44,39.992390,-105.247711,51230.67,12742.83,49620.58
2022-03-14 09:05:54,39.992390,-105.247711,51512.11,12486.17,49975.92
2022-03-14 09:06:03,39.992390,-105.247711,51426.04,12645.78,49846.98
2022-03-14 09:06:14,39.992390,-105.247711,51251.98,12625.57,49672.54
2022-03-14 09:06:24,39.992390,-105.247711,51540.87,12706.85,49949.95
2022-03-14 09:06:33,39.992390,-105.247711,51718.03,12688.23,50137.45
2022-03-14 09:06:43,39.992390,-105.247711,51913.75,12763.31,50320.33
2022-03-14 09:06:54,39.992390,-105.247711,51658.32,12670.46,50080.35
2022-03-14 09:07:04,39.992390,-105.247711,51630.43,12862.16,50002.66
2022-03-14 09:07:13,39.992390,-105.247711,51412.67,12707.23,49817.56
2022-03-14 09:07:24,39.992390,-105.247711,51521.41,12696.52,49932.49
2022-03-14 09:07:34,39.992390,-105.247711,51554.45,12784.16,49944.23
2022-03-14 09:07:44,39.992390,-105.247711,51321.18,12887.76,49676.64
2022-03-14 09:07:53,39.992390,-105.247711,51337.44,12806.87,49714.35
2022-03-14 09:08:04,39.992390,-105.247711,51596.10,12691.64,50010.80
2022-03-14 09:08:14,39.992390,-105.247711,51253.93,12752.11,49642.21
2022-03-14 09:08:23,39.992390,-105.247711,51609.48,12629.59,50040.30
2022-03-14 09:08:33,39.992390,-105.247711,51241.76,12654.14,49654.72
2022-03-14 09:08:44,39.992416,-105.247726,41459.72,18005.16,37345.98
2022-03-14 09:08:54,39.992416,-105.247726,46356.29,21313.10,41166.21
2022-03-14 09:09:03,39.992416,-105.247726,46328.03,21222.40,41181.25
2022-03-14 09:09:14,39.992416,-105.247726,46240.28,20746.61,41324.83
2022-03-14 09:09:24,39.992416,-105.247726,46526.25,21217.37,41406.71
2022-03-14 09:09:34,39.992416,-105.247726,46304.44,20939.69,41299.29
2022-03-14 09:09:43,39.992416,-105.247726,46423.98,21205.11,41298.05
2022-03-14 09:09:54,39.992416,-105.247726,46452.50,21160.27,41353.09
2022-03-14 09:10:04,39.992416,-105.247726,46404.54,21115.79,41321.96
2022-03-14 09:10:13,39.992416,-105.247726,46768.52,21133.89,41721.13
2022-03-14 09:10:23,39.992416,-105.247726,46505.54,21112.70,41436.93
2022-03-14 09:10:34,39.992416,-105.247726,46526.44,21451.78,41285.96
2022-03-14 09:10:44,39.992416,-105.247726,46344.93,21248.14,41187.00
2022-03-14 09:10:53,39.992416,-105.247726,46713.02,20945.82,41753.79
2022-03-14 09:11:03,39.992416,-105.247726,46397.72,21197.46,41272.46
2022-03-14 09:11:14,39.992416,-105.247726,46660.66,21390.58,41468.79
2022-03-14 09:11:23,39.992416,-105.247726,46202.41,20820.65,41245.16
2022-03-14 09:11:33,39.992416,-105.247726,46385.55,21043.89,41337.33
2022-03-14 09:11:43,39.992416,-105.247726,46175.68,21046.03,41100.59
2022-03-14 09:11:54,39.992416,-105.247726,46199.61,20895.91,41203.95
2022-03-14 09:12:04,39.992416,-105.247726,46006.68,21134.99,40864.74
2022-03-14 09:12:13,39.992416,-105.247726,46467.24,21222.56,41337.72
2022-03-14 09:12:24,39.992416,-105.247726,45845.62,20898.90,40805.12
2022-03-14 09:12:34,39.992416,-105.247726,46331.21,21376.93,41104.84
2022-03-14 09:12:43,39.992416,-105.247726,46178.61,21092.49,41080.05
2022-03-14 09:12:53,39.992416,-105.247726,46347.84,21206.11,41211.92
2022-03-14 09:13:04,39.992416,-105.247726,46135.01,21178.46,40986.73
2022-03-14 09:13:14,39.992416,-105.247726,45986.52,21022.06,40900.28
2022-03-14 09:13:23,39.992416,-105.247726,45939.20,20637.82,41042.55
2022-03-14 09:13:33,39.992416,-105.247726,46388.67,20875.37,41426.17
2022-03-14 09:13:44,39.992416,-105.247726,45882.28,20790.57,40901.54
2022-03-14 09:13:54,39.992416,-105.247726,46141.49,20869.34,41152.25
2022-03-14 09:14:03,39.992416,-105.247726,45748.52,20973.14,40657.77
2022-03-14 09:14:14,39.992416,-105.247726,46004.02,20790.44,41038.12
